precio,tipo_propiedad,superficie,habitaciones,baños,latitud,longitud,ubicacion,precio_m2,densidad_habitaciones
1200000.0,chalet,242.0,5,5,37.1813736,-3.5881787,"callejón del Boli, 6",4958.677685950413,0.02066115702479339
1200000.0,chalet,317.0,16,7,37.1669235,-3.5858231,"DE LA SIERRA, 19",3785.4889589905365,0.050473186119873815
1200000.0,chalet,317.0,16,7,37.16747,-3.5869794,callejón de la Sabica,3785.4889589905365,0.050473186119873815
1200000.0,chalet,317.0,16,7,37.1678827,-3.5844575,callejón de la Sabica,3785.4889589905365,0.050473186119873815
1200000.0,chalet,317.0,16,7,37.1687162,-3.5852909,Ctra Sierra - Acceso Nuevo Alhambra,3785.4889589905365,0.050473186119873815
1200000.0,chalet,317.0,16,7,37.1668583,-3.5859556,"carretera de la Sierra, 19",3785.4889589905365,0.050473186119873815
1200000.0,chalet,359.0,7,4,36.7298398,-3.7306466,"calle Jilgueros, 4 ---2",3342.6183844011143,0.019498607242339833
1200000.0,chalet,247.0,4,3,36.7335173,-3.6764302,"calle Torrepinos, 35",4858.299595141701,0.016194331983805668
1200000.0,chalet,317.0,16,7,37.1679618,-3.5841252,callejón de la Sabica,3785.4889589905365,0.050473186119873815
1200000.0,chalet,250.0,4,5,36.7457563,-3.6484918,calle Menorca,4800.0,0.016
1200000.0,chalet,480.0,7,8,36.9946972,-3.0860049,calle Granada,2500.0,0.014583333333333334
1200000.0,casa_rural,5132.0,8,5,37.1511236,-3.0719207,camino Bajo,233.8269680436477,0.001558846453624318
1200000.0,chalet,359.0,7,4,36.7303276,-3.73226,Barrio Punta La Mona,3342.6183844011143,0.019498607242339833
1200000.0,chalet,250.0,4,5,36.7455101,-3.648632,Lomos de Curumbico s/n,4800.0,0.016
1200000.0,chalet,185.0,2,2,36.7395413,-3.7083804,"calle Montañés, 12",6486.486486486487,0.010810810810810811
1200000.0,chalet,359.0,7,6,36.7283424,-3.7296752,Barrio Punta La Mona,3342.6183844011143,0.019498607242339833
1200000.0,chalet,300.0,3,3,36.7415391,-3.7526571,calle Peña Baja,4000.0,0.01
1200000.0,chalet,317.0,16,7,37.1656429,-3.584626,Ctra Sierra - Acceso Nuevo Alhambra,3785.4889589905365,0.050473186119873815
1200000.0,chalet,359.0,6,4,36.7308913,-3.7302956,Barrio Punta La Mona,3342.6183844011143,0.016713091922005572
1200000.0,chalet,431.0,7,4,36.7277469,-3.7319702,Barrio Punta La Mona,2784.2227378190255,0.016241299303944315
1200000.0,chalet,200.0,4,4,36.7395482,-3.7583505,Barrio Las Palomas,6000.0,0.02
1200000.0,chalet,317.0,16,7,37.1680854,-3.5865549,Ctra Sierra - Acceso Nuevo Alhambra,3785.4889589905365,0.050473186119873815
1200000.0,chalet,200.0,4,4,36.7384888,-3.7615802,Barrio Las Palomas,6000.0,0.02
1200000.0,chalet,359.0,7,4,36.725901,-3.728598,avenida Marina del Este,3342.6183844011143,0.019498607242339833
1199000.0,piso,426.0,8,5,37.176459,-3.6013568,"plaza de la Trinidad, 11",2814.5539906103286,0.018779342723004695
1195000.0,chalet,375.0,4,5,36.7339429,-3.7322885,avenida de los Profesionales Sanitarios s/n,3186.6666666666665,0.010666666666666666
1195000.0,chalet,335.0,5,4,36.74164,-3.7551732,"calle Nueva Peña Parda, 23",3567.1641791044776,0.014925373134328358
1190000.0,chalet,398.0,4,4,37.1597115,-3.5796311,Bola de Oro,2989.9497487437184,0.010050251256281407
1190000.0,chalet,755.0,14,14,37.1450362,-3.5754588,avenida Andalucía,1576.158940397351,0.018543046357615896
1190000.0,chalet,755.0,14,14,37.1472452,-3.5751032,Huétor-Vega,1576.158940397351,0.018543046357615896
1190000.0,chalet,755.0,14,14,37.1468394,-3.5761809,"avenida Andalucía, 57",1576.158940397351,0.018543046357615896
1190000.0,chalet,755.0,14,14,37.1457551,-3.5761691,avenida Andalucía,1576.158940397351,0.018543046357615896
1190000.0,chalet,755.0,14,14,37.1479223,-3.5775682,avenida Andalucía,1576.158940397351,0.018543046357615896
1190000.0,chalet,755.0,14,14,37.1488509,-3.5757622,avenida Andalucía,1576.158940397351,0.018543046357615896
1190000.0,chalet,325.0,4,4,36.7412944,-3.7545842,"calle Peña Baja, 4",3661.5384615384614,0.012307692307692308
1190000.0,chalet,755.0,14,14,37.1466629,-3.576267,"avenida Andalucía, 57",1576.158940397351,0.018543046357615896
1190000.0,chalet,340.0,6,7,36.7471079,-3.6032041,Monte los Almendros - El Pargo - Costa Aguilera,3500.0,0.01764705882352941
1190000.0,chalet,755.0,14,14,37.1461359,-3.575287,Huétor-Vega,1576.158940397351,0.018543046357615896
1190000.0,chalet,512.0,5,5,36.7284042,-3.7321697,Barrio Punta La Mona,2324.21875,0.009765625
1190000.0,chalet,276.0,5,3,36.7435264,-3.7561661,calle Pena Baja,4311.594202898551,0.018115942028985508
1190000.0,chalet,755.0,14,14,37.1469129,-3.5776471,Huétor-Vega,1576.158940397351,0.018543046357615896
1189000.0,chalet,327.0,6,7,36.7491334,-3.6177457,calle Laurel,3636.085626911315,0.01834862385321101
1185000.0,chalet,293.0,4,3,36.7423882,-3.7563021,calle Peña Baja,4044.3686006825938,0.013651877133105802
1180000.0,chalet,300.0,4,3,36.7400623,-3.7540309,calle peña parda,3933.3333333333335,0.013333333333333334
1180000.0,chalet,205.0,4,4,37.1649014,-3.6088208,"calle Doctor López Font, 40",5756.09756097561,0.01951219512195122
1180000.0,piso,663.0,17,11,37.1757575,-3.6068818,"calle Emperatriz Eugenia, 11",1779.788838612368,0.02564102564102564
1180000.0,piso,663.0,17,11,37.1739925,-3.6058281,Barrio Jardín Botánico,1779.788838612368,0.02564102564102564
1180000.0,piso,663.0,17,11,37.1751811,-3.6084352,calle Emperatriz Eugenia,1779.788838612368,0.02564102564102564
1180000.0,piso,663.0,17,11,37.1768841,-3.6072566,calle Emperatriz Eugenia,1779.788838612368,0.02564102564102564
1180000.0,piso,663.0,17,11,37.1750449,-3.6081483,calle Emperatriz Eugenia,1779.788838612368,0.02564102564102564
1180000.0,piso,663.0,17,11,37.1762479,-3.6052094,Barrio Jardín Botánico,1779.788838612368,0.02564102564102564
1180000.0,chalet,306.0,5,4,37.1649606,-3.6088174,"calle Doctor López Font, 40",3856.2091503267975,0.016339869281045753
1180000.0,piso,663.0,17,11,37.1746834,-3.6065611,calle Emperatriz Eugenia,1779.788838612368,0.02564102564102564
1180000.0,chalet,300.0,4,3,36.7424718,-3.7527565,calle Peña Baja,3933.3333333333335,0.013333333333333334
1180000.0,chalet,363.0,4,4,37.1750058,-3.6033303,plaza de los Lobos,3250.68870523416,0.011019283746556474
1180000.0,chalet,205.0,4,4,37.1641336,-3.6079663,calle Doctor López Font,5756.09756097561,0.01951219512195122
1180000.0,piso,663.0,17,11,37.1769531,-3.6066998,Barrio Jardín Botánico,1779.788838612368,0.02564102564102564
1180000.0,chalet,363.0,4,4,37.1753715,-3.602638,Barrio Jardín Botánico,3250.68870523416,0.011019283746556474
1180000.0,chalet,205.0,4,4,37.166343,-3.6089861,Figares,5756.09756097561,0.01951219512195122
1180000.0,chalet,205.0,4,4,37.1657755,-3.6079841,Figares,5756.09756097561,0.01951219512195122
1180000.0,piso,663.0,17,11,37.1755363,-3.6057426,calle Emperatriz Eugenia,1779.788838612368,0.02564102564102564
1180000.0,chalet,205.0,4,4,37.1660132,-3.6085624,calle Doctor López Font,5756.09756097561,0.01951219512195122
1180000.0,chalet,363.0,4,4,37.1768961,-3.6035528,"plaza de los Lobos, 7",3250.68870523416,0.011019283746556474
1180000.0,chalet,363.0,4,4,37.1786714,-3.6031922,plaza de los Lobos,3250.68870523416,0.011019283746556474
1180000.0,chalet,275.0,5,4,36.7364485,-3.7583136,calle las Palomas,4290.909090909091,0.01818181818181818
1180000.0,chalet,275.0,5,3,36.7328635,-3.7370257,Barrio La Herradura,4290.909090909091,0.01818181818181818
1180000.0,piso,663.0,17,11,37.1752289,-3.6054638,Barrio Jardín Botánico,1779.788838612368,0.02564102564102564
1180000.0,piso,663.0,17,11,37.1755639,-3.6086586,Barrio Jardín Botánico,1779.788838612368,0.02564102564102564
1180000.0,piso,663.0,17,11,37.1747092,-3.6059722,calle Emperatriz Eugenia,1779.788838612368,0.02564102564102564
1180000.0,piso,663.0,17,11,37.1769664,-3.6054561,Barrio Jardín Botánico,1779.788838612368,0.02564102564102564
1180000.0,chalet,363.0,4,4,37.1779675,-3.6043589,Barrio Jardín Botánico,3250.68870523416,0.011019283746556474
1180000.0,chalet,363.0,4,4,37.1782252,-3.6039634,Barrio Jardín Botánico,3250.68870523416,0.011019283746556474
1180000.0,chalet,205.0,4,4,37.164117,-3.6068908,Figares,5756.09756097561,0.01951219512195122
1180000.0,chalet,293.0,4,3,36.7349734,-3.736464,Barrio La Herradura,4027.3037542662114,0.013651877133105802
1180000.0,chalet,325.0,5,3,36.7369091,-3.7409192,Barrio La Herradura,3630.769230769231,0.015384615384615385
1150000.0,chalet,400.0,9,5,37.1606347,-3.5804411,"calle Zoraya, 7",2875.0,0.0225
1150000.0,chalet,400.0,9,5,37.1614658,-3.5796858,calle Zoraya,2875.0,0.0225
1150000.0,chalet,400.0,9,5,37.1616764,-3.5802356,calle Zoraya,2875.0,0.0225
1150000.0,chalet,400.0,9,5,37.1621061,-3.5805961,Bola de Oro,2875.0,0.0225
1150000.0,chalet,400.0,9,5,37.1591395,-3.5811412,calle Zoraya,2875.0,0.0225
1150000.0,chalet,400.0,9,5,37.1595159,-3.5817909,Bola de Oro,2875.0,0.0225
1150000.0,chalet,400.0,3,4,37.1606347,-3.5804411,"calle Zoraya, 7",2875.0,0.0075
1150000.0,chalet,400.0,9,5,37.1592399,-3.5798963,calle Zoraya,2875.0,0.0225
1150000.0,chalet,400.0,9,5,37.1620888,-3.5792575,Bola de Oro,2875.0,0.0225
1150000.0,chalet,400.0,9,5,37.1615168,-3.5794465,calle Zoraya,2875.0,0.0225
1150000.0,chalet,400.0,9,5,37.1614546,-3.5818685,Bola de Oro,2875.0,0.0225
1150000.0,chalet,400.0,9,5,37.1618495,-3.5804616,Bola de Oro,2875.0,0.0225
1150000.0,chalet,390.0,4,4,37.1606719,-3.5824705,Bola de Oro,2948.7179487179487,0.010256410256410256
1150000.0,chalet,400.0,9,5,37.1594172,-3.5795615,Bola de Oro,2875.0,0.0225
1150000.0,chalet,400.0,9,5,37.1622333,-3.5796974,Bola de Oro,2875.0,0.0225
1150000.0,chalet,250.0,5,4,36.728042,-3.7337179,"carretera de la Playa, 35",4600.0,0.02
1150000.0,chalet,272.4,5,4,36.7291879,-3.7348761,Barrio Punta La Mona,4221.732745961821,0.018355359765051395
1150000.0,chalet,252.0,5,4,36.7280072,-3.7355098,Barrio Punta La Mona,4563.492063492064,0.01984126984126984
1120000.0,chalet,440.0,8,8,36.935745,-3.5698975,"calle la Redonda, 8 -12",2545.4545454545455,0.01818181818181818
1100000.0,chalet,260.0,4,3,37.15863,-3.5788918,Bola de Oro,4230.7692307692305,0.015384615384615385
1100000.0,chalet,260.0,4,3,37.1600823,-3.5780203,Bola de Oro,4230.7692307692305,0.015384615384615385
1100000.0,chalet,260.0,4,3,37.1603265,-3.5793077,"calle Zoraya, 1",4230.7692307692305,0.015384615384615385
1100000.0,chalet,260.0,4,3,37.1621673,-3.5797282,calle Zoraya,4230.7692307692305,0.015384615384615385
1100000.0,chalet,4000.0,3,2,36.7004099,-3.4849995,"calle Acera del Mar, 68",275.0,0.00075
1100000.0,chalet,260.0,4,3,37.161309,-3.5782046,calle Zoraya,4230.7692307692305,0.015384615384615385
1100000.0,chalet,260.0,4,3,37.160763,-3.5775222,Bola de Oro,4230.7692307692305,0.015384615384615385
1100000.0,chalet,260.0,4,3,37.1618811,-3.5805333,Bola de Oro,4230.7692307692305,0.015384615384615385
1100000.0,chalet,260.0,4,3,37.1599294,-3.5804085,calle Zoraya,4230.7692307692305,0.015384615384615385
1100000.0,piso,186.0,4,3,37.1744643,-3.596855,plaza Isabel la Católica,5913.978494623656,0.021505376344086023
1100000.0,chalet,200.0,4,3,37.1615894,-3.5777551,Bola de Oro,5500.0,0.02
1100000.0,casa_rural,1500.0,5,2,37.7957731,-2.7796177,Castril,733.3333333333334,0.0033333333333333335
1099000.0,chalet,339.0,4,3,37.1734495,-3.5897773,Barrio Cuesta Escoriaza - Barranco del Abogado,3241.88790560472,0.011799410029498525
1095000.0,chalet,297.0,4,4,36.7339429,-3.7322885,avenida de los Profesionales Sanitarios s/n,3686.868686868687,0.013468013468013467
1095000.0,chalet,327.0,4,4,36.9394987,-3.570588,El Valle,3348.623853211009,0.012232415902140673
1060000.0,chalet,487.0,6,3,37.1639105,-3.5757291,"carretera de la Sierra, 130 -136",2176.5913757700205,0.012320328542094456
1050000.0,chalet,120.0,5,2,36.7538589,-3.7440882,"Viaducto de río Jate, 108",8750.0,0.041666666666666664
1050000.0,chalet,120.0,5,2,36.7627403,-3.7410622,Vía,8750.0,0.041666666666666664
1050000.0,chalet,120.0,5,2,36.7547571,-3.7455757,Viaducto de río Jate,8750.0,0.041666666666666664
1050000.0,chalet,360.0,5,3,36.7432619,-3.7031304,calle Río Guadiaro,2916.6666666666665,0.013888888888888888
1050000.0,chalet,360.0,5,3,36.745002,-3.7025868,Cotobro,2916.6666666666665,0.013888888888888888
1049000.0,chalet,720.0,4,4,37.0971935,-4.2598269,calle CARBONARA s/n,1456.9444444444443,0.005555555555555556
1000000.0,chalet,300.0,6,4,36.7170514,-3.5552175,"calle Rector Lorenzo Morillas Cuevas, 12",3333.3333333333335,0.02
1000000.0,chalet,2500.0,9,5,37.096716,-4.2601823,"camino Calero, 4",400.0,0.0036
1000000.0,piso,1070.0,9,9,36.7315817,-3.6925361,plaza de Constitucion,934.5794392523364,0.008411214953271028
1000000.0,chalet,360.0,5,4,36.7178047,-3.5570571,Playa Granada,2777.777777777778,0.013888888888888888
1000000.0,chalet,260.0,3,3,36.7239361,-3.7320188,Barrio Punta La Mona,3846.153846153846,0.011538461538461539
1000000.0,chalet,373.0,5,4,37.1322793,-3.5687844,Cajar,2680.9651474530833,0.013404825737265416
1000000.0,casa_rural,211.0,4,2,36.7381815,-3.5009586,carretera GR-5209 s/n,4739.336492890995,0.018957345971563982
1000000.0,chalet,375.0,5,4,36.7184621,-3.557844,"calle Rector Juan de Dios López González, 2",2666.6666666666665,0.013333333333333334
999999.0,chalet,1801.0,17,17,37.302214,-3.1428158,"calle Cañaveral, 18",555.246529705719,0.009439200444197668
999000.0,chalet,759.0,15,16,37.1631336,-3.512178,A-4026 s/n,1316.205533596838,0.019762845849802372
999000.0,chalet,355.0,6,4,37.1604986,-3.6021879,avenida Don Bosco,2814.0845070422533,0.016901408450704224
999000.0,chalet,600.0,4,3,36.7480027,-3.6034727,Monte los Almendros - El Pargo - Costa Aguilera,1665.0,0.006666666666666667
999000.0,casa_rural,250.0,4,2,37.31327,-4.14743,"Diseminado Extrarradio, 463",3996.0,0.016
998000.0,casa_rural,200.0,2,1,36.7672669,-3.5999687,Centro,4990.0,0.01
998000.0,chalet,293.0,9,2,36.7324766,-3.6790852,calle Barrio Andaluz,3406.1433447098975,0.030716723549488054
995000.0,chalet,349.0,6,4,37.1918658,-3.6089662,calle Gaona,2851.002865329513,0.017191977077363897
995000.0,chalet,676.0,6,4,37.1921909,-3.6102165,"calle Gaona, 2",1471.8934911242604,0.008875739644970414
995000.0,chalet,676.0,6,4,37.1938786,-3.6099184,calle Gaona,1471.8934911242604,0.008875739644970414
995000.0,casa_rural,280.0,5,4,37.1322355,-3.5405377,"Casa Alta, 4",3553.5714285714284,0.017857142857142856
995000.0,chalet,676.0,6,4,37.1935386,-3.6109685,calle Gaona,1471.8934911242604,0.008875739644970414
995000.0,chalet,676.0,6,4,37.1915733,-3.6088562,Barrio La Cruz,1471.8934911242604,0.008875739644970414
995000.0,chalet,300.0,6,4,36.8338034,-3.5142448,"calle iglesia, 1",3316.6666666666665,0.02
995000.0,chalet,500.0,11,9,37.1195768,-3.5849142,"calle Veleta, 3",1990.0,0.022
990560.0,chalet,1523.0,1,1,37.159149,-3.5318078,camino Viejo de Güéjar,650.4005252790545,0.0006565988181221273
990000.0,chalet,719.0,8,6,37.2522322,-3.6524942,calle Mistral,1376.912378303199,0.011126564673157162
990000.0,chalet,719.0,8,6,37.252324,-3.6548748,calle Mistral,1376.912378303199,0.011126564673157162
990000.0,chalet,719.0,8,6,37.2499415,-3.6523475,Albolote,1376.912378303199,0.011126564673157162
990000.0,chalet,719.0,8,6,37.2528387,-3.6517919,calle Mistral,1376.912378303199,0.011126564673157162
990000.0,chalet,719.0,8,6,37.2522717,-3.6516459,Albolote,1376.912378303199,0.011126564673157162
990000.0,chalet,154.0,5,3,37.1711452,-3.5850282,"calle Barranco del Abogado, 5",6428.571428571428,0.032467532467532464
990000.0,chalet,424.0,7,8,37.3750389,-4.0718835,"camino Montefrio, 1",2334.9056603773583,0.01650943396226415
990000.0,chalet,424.0,7,8,37.3773669,-4.0733373,Vía,2334.9056603773583,0.01650943396226415
990000.0,chalet,424.0,7,8,37.3768977,-4.0717614,Montefrio,2334.9056603773583,0.01650943396226415
990000.0,chalet,154.0,5,3,37.1719073,-3.5863195,Barrio Cuesta Escoriaza - Barranco del Abogado,6428.571428571428,0.032467532467532464
990000.0,chalet,154.0,5,3,37.1724767,-3.5837806,Barrio Cuesta Escoriaza - Barranco del Abogado,6428.571428571428,0.032467532467532464
990000.0,chalet,433.0,5,3,36.7366868,-3.7610285,Barrio Los Cármenes - Cerro Gordo,2286.3741339491917,0.011547344110854504
990000.0,chalet,719.0,8,6,37.2532437,-3.652056,calle Mistral,1376.912378303199,0.011126564673157162
990000.0,chalet,719.0,8,6,37.2502095,-3.6523694,Albolote,1376.912378303199,0.011126564673157162
990000.0,chalet,424.0,7,8,37.3775396,-4.0723544,Vía,2334.9056603773583,0.01650943396226415
990000.0,chalet,154.0,5,3,37.1699513,-3.5838097,calle Barranco del Abogado,6428.571428571428,0.032467532467532464
990000.0,chalet,546.0,5,5,36.7439416,-3.526624,calle Alonso de Contreras,1813.1868131868132,0.009157509157509158
990000.0,chalet,719.0,8,6,37.2513246,-3.6512858,calle Mistral,1376.912378303199,0.011126564673157162
990000.0,chalet,719.0,8,6,37.2520157,-3.6512231,Albolote,1376.912378303199,0.011126564673157162
990000.0,chalet,719.0,8,6,37.2523862,-3.6527881,Albolote,1376.912378303199,0.011126564673157162
990000.0,chalet,719.0,8,6,37.2523105,-3.6535416,Albolote,1376.912378303199,0.011126564673157162
990000.0,chalet,719.0,8,6,37.2502014,-3.6524937,Albolote,1376.912378303199,0.011126564673157162
990000.0,duplex,358.0,4,4,37.179284,-3.6057756,calle Gran Capitán,2765.36312849162,0.0111731843575419
990000.0,chalet,430.0,2,5,36.7442061,-3.7691761,Barrio Los Cármenes - Cerro Gordo,2302.3255813953488,0.004651162790697674
990000.0,chalet,424.0,7,8,37.3761539,-4.0703102,Montefrio,2334.9056603773583,0.01650943396226415
990000.0,chalet,206.0,4,2,37.1691703,-3.5866683,Barrio Cuesta Escoriaza - Barranco del Abogado,4805.825242718447,0.019417475728155338
990000.0,chalet,433.0,5,3,36.7348041,-3.7369307,Barrio La Herradura,2286.3741339491917,0.011547344110854504
990000.0,duplex,317.0,4,3,37.1764104,-3.6077727,plaza de Gran Capitán,3123.0283911671922,0.012618296529968454
990000.0,chalet,420.0,3,3,36.73766,-3.77127,Diseminado San Tarsicio Pol 37,2357.1428571428573,0.007142857142857143
990000.0,casa_rural,613.0,5,2,37.1389163,-3.5878669,carretera de la Zubia,1615.0081566068516,0.008156606851549755
985000.0,chalet,372.0,5,5,36.7512308,-3.6130008,calle Olmo,2647.8494623655915,0.013440860215053764
985000.0,chalet,175.0,3,2,36.7327766,-3.7163662,Cotobro,5628.571428571428,0.017142857142857144
980000.0,piso,198.0,4,2,37.1732102,-3.5980033,calle Acera del Darro,4949.49494949495,0.020202020202020204
980000.0,chalet,190.0,6,5,37.1764266,-4.1800029,Loja,5157.894736842105,0.031578947368421054
980000.0,piso,261.0,5,3,37.1699091,-3.5943075,"paseo del Salón, 9",3754.7892720306513,0.019157088122605363
980000.0,piso,260.0,5,3,37.169818,-3.5953932,paseo del Salón,3769.230769230769,0.019230769230769232
980000.0,piso,260.0,5,3,37.1699091,-3.5943075,"paseo del Salón, 9",3769.230769230769,0.019230769230769232
980000.0,piso,261.0,5,3,37.1716611,-3.5946406,paseo del Salón,3754.7892720306513,0.019157088122605363
980000.0,piso,198.0,4,2,37.1704622,-3.5982376,calle Acera del Darro,4949.49494949495,0.020202020202020204
980000.0,piso,198.0,4,2,37.1714989,-3.5999179,Figares,4949.49494949495,0.020202020202020204
980000.0,piso,198.0,4,2,37.1719719,-3.5968599,Figares,4949.49494949495,0.020202020202020204
980000.0,chalet,424.0,4,3,36.7286425,-3.7317883,Barrio Punta La Mona,2311.3207547169814,0.009433962264150943
975000.0,piso,445.0,5,3,37.1802657,-3.5996953,"calle Gran Vía de Colón, 40",2191.0112359550562,0.011235955056179775
975000.0,piso,445.0,5,3,37.1796186,-3.5985445,calle Gran Vía de Colón,2191.0112359550562,0.011235955056179775
975000.0,piso,445.0,5,3,37.1804307,-3.6017402,calle Gran Vía de Colón,2191.0112359550562,0.011235955056179775
975000.0,piso,449.0,5,3,37.1819526,-3.6001639,calle Gran Vía de Colón,2171.4922048997773,0.011135857461024499
975000.0,piso,449.0,5,3,37.1802657,-3.5996953,"calle Gran Vía de Colón, 40",2171.4922048997773,0.011135857461024499
975000.0,piso,439.0,5,3,37.1788253,-3.5986579,calle Gran Vía de Colón,2220.956719817768,0.011389521640091117
975000.0,piso,445.0,5,3,37.1808368,-3.6014502,calle Gran Vía de Colón,2191.0112359550562,0.011235955056179775
975000.0,chalet,441.0,11,4,37.2175403,-3.6947177,carretera Pinos Puente s/n,2210.8843537414964,0.024943310657596373
975000.0,piso,445.0,5,3,37.1814468,-3.6003241,calle Gran Vía de Colón,2191.0112359550562,0.011235955056179775
975000.0,piso,449.0,5,3,37.1795435,-3.5989994,calle Gran Vía de Colón,2171.4922048997773,0.011135857461024499
975000.0,piso,445.0,5,3,37.1816749,-3.600918,calle Gran Vía de Colón,2191.0112359550562,0.011235955056179775
975000.0,piso,449.0,5,3,37.1808691,-3.598825,calle Gran Vía de Colón,2171.4922048997773,0.011135857461024499
975000.0,piso,449.0,5,3,37.1792842,-3.6008534,Barrio Gran Vía,2171.4922048997773,0.011135857461024499
975000.0,piso,445.0,5,3,37.1790178,-3.6002486,calle Gran Vía de Colón,2191.0112359550562,0.011235955056179775
975000.0,piso,449.0,5,3,37.178313,-3.5993981,calle Gran Vía de Colón,2171.4922048997773,0.011135857461024499
975000.0,piso,445.0,5,3,37.1815339,-3.5998598,Barrio Gran Vía,2191.0112359550562,0.011235955056179775
975000.0,piso,445.0,5,3,37.1787077,-3.5987308,Barrio Gran Vía,2191.0112359550562,0.011235955056179775
975000.0,chalet,245.0,5,3,36.7312681,-3.6799585,"calle Belpanorama, 17",3979.591836734694,0.02040816326530612
975000.0,piso,445.0,3,3,37.1802657,-3.5996953,"calle Gran Vía de Colón, 40",2191.0112359550562,0.006741573033707865
975000.0,piso,449.0,5,3,37.1789207,-3.6010998,calle Gran Vía de Colón,2171.4922048997773,0.011135857461024499
975000.0,piso,445.0,5,3,37.1801635,-3.6007866,calle Gran Vía de Colón,2191.0112359550562,0.011235955056179775
975000.0,chalet,242.0,5,3,36.7317182,-3.6785163,calle Belpanorama,4028.9256198347107,0.02066115702479339
975000.0,casa_rural,300.0,6,2,37.4043161,-3.0095604,Gor,3250.0,0.02
975000.0,chalet,239.0,5,3,36.7490641,-3.6106572,avenida Almendros,4079.4979079497907,0.02092050209205021
975000.0,piso,449.0,5,3,37.1803325,-3.5985042,Barrio Gran Vía,2171.4922048997773,0.011135857461024499
975000.0,piso,445.0,5,3,37.1813574,-3.6001554,Barrio Gran Vía,2191.0112359550562,0.011235955056179775
975000.0,piso,445.0,5,3,37.1808042,-3.5989215,calle Gran Vía de Colón,2191.0112359550562,0.011235955056179775
975000.0,piso,449.0,5,3,37.1795497,-3.5978883,Barrio Gran Vía,2171.4922048997773,0.011135857461024499
975000.0,piso,449.0,5,3,37.1782491,-3.5991643,Barrio Gran Vía,2171.4922048997773,0.011135857461024499
975000.0,piso,449.0,5,3,37.1805506,-3.6009489,Barrio Gran Vía,2171.4922048997773,0.011135857461024499
975000.0,piso,445.0,5,3,37.1795572,-3.601034,Barrio Gran Vía,2191.0112359550562,0.011235955056179775
975000.0,piso,445.0,5,3,37.1792735,-3.6002545,Barrio Gran Vía,2191.0112359550562,0.011235955056179775
975000.0,chalet,475.0,7,5,37.1486947,-3.5773144,"calle Guajira, 15",2052.6315789473683,0.014736842105263158
950000.0,chalet,350.0,5,4,37.1596089,-3.5783406,calle Adinamar,2714.285714285714,0.014285714285714285
950000.0,chalet,674.0,5,3,37.1108418,-3.6001171,Gojar,1409.4955489614242,0.00741839762611276
950000.0,chalet,350.0,5,4,37.1603372,-3.5793453,calle Adinamar,2714.285714285714,0.014285714285714285
950000.0,chalet,350.0,5,4,37.1595179,-3.5800367,"calle Adinamar, 18",2714.285714285714,0.014285714285714285
950000.0,chalet,674.0,5,4,37.1127373,-3.599318,"calle Abeto, 8",1409.4955489614242,0.00741839762611276
950000.0,chalet,350.0,5,4,37.158609,-3.578694,calle Adinamar,2714.285714285714,0.014285714285714285
950000.0,chalet,350.0,5,4,37.1594443,-3.5813125,calle Adinamar,2714.285714285714,0.014285714285714285
950000.0,chalet,674.0,5,4,37.1134582,-3.6000631,calle Abeto,1409.4955489614242,0.00741839762611276
950000.0,chalet,674.0,5,4,37.1136563,-3.6007471,calle Abeto,1409.4955489614242,0.00741839762611276
950000.0,chalet,350.0,5,4,37.1594155,-3.5780698,calle Adinamar,2714.285714285714,0.014285714285714285
950000.0,chalet,350.0,5,4,37.1590816,-3.5783727,calle Adinamar,2714.285714285714,0.014285714285714285
950000.0,chalet,630.0,6,5,37.1626465,-3.6937612,calle Mirlo,1507.936507936508,0.009523809523809525
950000.0,chalet,350.0,5,4,37.1577865,-3.5809871,calle Adinamar,2714.285714285714,0.014285714285714285
950000.0,chalet,674.0,5,4,37.1144519,-3.5988058,Gojar,1409.4955489614242,0.00741839762611276
950000.0,chalet,480.0,8,4,37.1700227,-3.5995506,"calle San Antón, 55",1979.1666666666667,0.016666666666666666
950000.0,piso,157.0,4,2,37.1765558,-3.6004921,"plaza de la Romanilla, 12",6050.955414012738,0.025477707006369428
950000.0,chalet,350.0,5,4,37.1608914,-3.5813133,calle Adinamar,2714.285714285714,0.014285714285714285
950000.0,chalet,674.0,5,4,37.1137619,-3.5997897,calle Abeto,1409.4955489614242,0.00741839762611276
950000.0,chalet,315.0,4,3,36.7280695,-3.7324558,"carretera Road de la Playa, 61",3015.873015873016,0.012698412698412698
950000.0,chalet,350.0,5,4,37.1578611,-3.5798416,calle Adinamar,2714.285714285714,0.014285714285714285
950000.0,chalet,350.0,5,4,37.1606217,-3.5785267,calle Adinamar,2714.285714285714,0.014285714285714285
950000.0,chalet,239.0,5,3,36.7477176,-3.607647,calle del Aguacate,3974.89539748954,0.02092050209205021
950000.0,chalet,250.0,4,4,36.7310062,-3.7289236,carretera de la Playa,3800.0,0.016
950000.0,chalet,350.0,4,3,36.733906,-3.6779222,calle Belpanorama,2714.285714285714,0.011428571428571429
950000.0,chalet,250.0,4,3,36.7273419,-3.7330766,punta de la mona,3800.0,0.016
950000.0,chalet,674.0,5,3,37.111684,-3.5977533,Gojar,1409.4955489614242,0.00741839762611276
950000.0,chalet,350.0,5,4,37.1614476,-3.5807699,calle Adinamar,2714.285714285714,0.014285714285714285
