Price,Property Type,Size (m2),Number of Rooms,Number of Bathrooms,Latitude,Longitude,Location
31400.0,chalet,105.0,2,1,36.1332902,-5.4593585,calle Burgos
31800.0,flat,77.0,3,1,36.676386,-6.1359652,calle Zahara
31900.0,chalet,71.0,2,1,36.9156016,-5.2357638,vereda Ancha s/n
32000.0,flat,60.0,2,1,36.6970302,-6.1467946,calle del Palo Cortado
32000.0,flat,60.0,2,1,36.69468,-6.1464717,calle del Palo Cortado
32000.0,flat,60.0,2,1,36.6965927,-6.1470923,calle del Palo Cortado
32200.0,chalet,60.0,1,1,36.7464913,-6.401177,carretera Pista de Montijo
32300.0,studio,68.0,0,0,36.6754594,-6.1299979,plaza Platillos
32300.0,flat,154.0,2,1,36.7538454,-5.8117229,camino de Bornos
32300.0,flat,154.0,2,1,36.7519557,-5.8131526,camino de Bornos
32300.0,flat,52.0,2,1,36.6789702,-6.140731,calle Arquitecto José Ferrari
32300.0,flat,52.0,2,1,36.6800371,-6.1413519,calle Arquitecto José Ferrari
32300.0,flat,67.0,3,1,36.6795712,-6.1426221,Barrio Centro
32400.0,flat,107.0,3,1,36.1673672,-5.3596673,calle Virgen de la Luz
32400.0,flat,107.0,3,1,36.1683282,-5.3588584,calle Virgen de la Luz
33000.0,flat,82.0,3,2,36.1716809,-5.3627989,calle Virgen del Rosario
33600.0,flat,141.0,1,1,36.46216,-5.7229,"calle Fernando de Casas, 29"
33800.0,flat,52.0,2,1,36.1727587,-5.3471942,calle Benlliure
33800.0,flat,52.0,2,1,36.1716251,-5.3448022,calle Benlliure
34000.0,flat,85.0,3,1,36.2066129,-5.423259,calle Miraflores
34000.0,flat,85.0,3,1,36.2066129,-5.423259,calle Miraflores
34400.0,flat,77.0,3,1,36.206509,-5.4117541,callejón Miraflores
34400.0,flat,77.0,3,1,36.2084514,-5.408137,callejón Miraflores
34500.0,chalet,40.0,1,1,36.6788209,-5.4408979,Casco antiguo - Convento - Caldereto
34800.0,flat,79.0,3,1,36.6740322,-6.1316615,calle Padre Damain
34800.0,flat,79.0,3,1,36.6732915,-6.1291735,calle Padre Damain
35000.0,chalet,81.0,1,0,36.4613282,-5.7214653,calle Nuestra Señora de los Santos
35000.0,chalet,50.0,2,1,36.4616444,-5.727644,calle Alcalde Sandoval
35000.0,flat,50.0,1,1,36.1276283,-5.4470136,calle Miguel Martín s/n
35000.0,countryHouse,60.0,3,1,36.6559379,-5.656138,"calle Antonio Silva, 11"
35000.0,chalet,121.0,2,1,36.8613224,-5.1799601,"calle Ventosilla Alta, 5"
35000.0,chalet,69.0,3,1,36.6700698,-5.4446205,Casco antiguo - Convento - Caldereto
35000.0,flat,82.0,3,2,36.1708808,-5.3609155,"calle Virgen del Rosario, 34"
35000.0,flat,60.0,3,1,36.6960218,-6.1502902,Barrio Santiago - Coronación
35000.0,chalet,50.0,1,1,36.7863139,-5.5605087,"calle Goya, 18"
35000.0,penthouse,65.0,1,1,36.93518,-5.26534,"calle Mercado, 33"
35000.0,chalet,60.0,1,1,36.678743,-5.4419139,"calle Villaluenga, 11"
35400.0,flat,61.0,2,1,36.1669154,-5.3407908,calle Olvera
35400.0,flat,61.0,2,1,36.1658969,-5.3404445,calle Olvera
35500.0,flat,83.0,3,1,36.149036,-5.4592864,calle Doctor Carreras
36000.0,chalet,54.0,1,1,36.4655788,-6.2084589,Hornos Púnicos
36000.0,flat,60.0,3,1,36.1227295,-5.4544114,calle Miño
36100.0,flat,72.0,3,1,36.673738,-6.1300541,plaza la Fragua
36100.0,flat,72.0,3,1,36.6714371,-6.1275603,plaza la Fragua
36100.0,flat,73.0,3,1,36.6738856,-6.1289813,Barrio San Telmo - Federico Mayo - El Porta
36500.0,chalet,56.0,1,1,36.7479114,-5.8061669,Arcos de la Frontera
36800.0,flat,44.0,2,1,36.4213468,-6.1392868,"calle Conil de la Frontera, 5 -1"
36800.0,chalet,115.0,5,1,36.9277912,-5.5441163,calle de la Fuente del Pecho
36800.0,chalet,115.0,5,1,36.9263569,-5.5427959,calle de la Fuente del Pecho
37000.0,chalet,2236.0,1,1,36.7657824,-6.3607054,"carretera de Chipiona, 58"
37000.0,flat,91.0,3,1,36.1230655,-5.4563327,calle Andalucía
37000.0,chalet,69.0,3,1,36.8375796,-5.3917312,"Calvario, 12"
