Price,Property Type,Size (m2),Number of Rooms,Number of Bathrooms,Latitude,Longitude,Location
490000.0,chalet,1200.0,10,6,37.9739488,-3.7966153,"carretera Villargordo, 9"
490000.0,countryHouse,50000.0,5,2,37.7808831,-3.7855526,Belén - San Roque
480000.0,chalet,210.0,5,2,37.9470427,-2.9210672,avenida del Guadalquivir
480000.0,penthouse,380.0,7,5,37.7731189,-3.788135,San Bartolomé - Millán de Priego
480000.0,countryHouse,360.0,5,2,37.5902764,-3.8174803,Valdepeñas de Jaén
480000.0,chalet,1000.0,5,5,37.8186027,-3.4140552,"calle Finca la Salina, 1"
479000.0,chalet,365.0,4,4,38.0981267,-3.6262559,"calle Hortensia, 46"
473000.0,chalet,278.0,5,5,37.7740945,-3.7824262,Belén - San Roque
470000.0,chalet,640.0,8,3,37.7742489,-3.789658,avenida del Ejército Español
470000.0,countryHouse,180.0,3,2,37.3974473,-3.9668733,carretera de Montefrío s/n
470000.0,countryHouse,180.0,3,2,37.3974473,-3.9668733,camino montefrio-alcala la real s/n
460000.0,chalet,440.0,7,3,37.7840956,-3.8202982,calle Sauce
460000.0,chalet,452.0,7,5,37.782329,-3.8183482,"calle Sauce, 34"
460000.0,chalet,440.0,7,3,37.782329,-3.8183482,"calle Sauce, 34"
450000.0,chalet,250.0,4,2,38.0972508,-3.5313012,jaen
450000.0,chalet,312.0,5,5,37.7732732,-3.7929963,San Bartolomé - Millán de Priego
450000.0,chalet,465.0,5,4,37.7816584,-3.814722,Valdeastillas - Fuentezuelas
450000.0,chalet,373.0,5,2,38.0084548,-3.3659949,plaza Primero de Mayo
450000.0,chalet,377.0,5,5,37.7729029,-3.7910361,"calle del Arquitecto Berges, 23 C"
450000.0,countryHouse,1500.0,6,1,37.5716419,-4.0839757,"carretera de los llanos, 3"
450000.0,chalet,450.0,7,5,38.0219919,-3.3708325,"carretera de Vilches, 24"
450000.0,chalet,269.0,4,4,38.0348444,-4.0547735,Andújar
450000.0,flat,190.0,5,2,37.770576,-3.7853888,Avda de Madrid - Pº de la Estación
450000.0,chalet,165.0,3,1,37.4636506,-3.896857,"calle los llanos Fuente del Rey, 4"
450000.0,chalet,440.0,4,3,37.65261,-3.79524,"calle la Pandera, 1"
450000.0,chalet,260.0,4,3,38.0939328,-3.6191672,San Gonzalo
450000.0,chalet,450.0,5,4,38.0933198,-3.6230726,San Gonzalo
450000.0,chalet,400.0,7,3,37.8186027,-3.4140552,"carretera A-320, 23"
450000.0,chalet,400.0,5,3,37.7816903,-3.8174548,Valdeastillas - Fuentezuelas
450000.0,chalet,496.0,10,10,38.0131516,-3.3760944,"avenida Ramón y Cajal, 7"
450000.0,countryHouse,350.0,12,3,38.010563,-3.3680264,"calle Cervantes, 4"
450000.0,chalet,800.0,4,1,37.7641338,-3.7959463,"circunvalación crtra de, 41"
449000.0,chalet,294.0,5,3,37.7837412,-3.816681,avenida de los Aparejadores s/n
449000.0,countryHouse,750.0,9,5,38.1155129,-3.0858655,"calle Feria, 22"
440000.0,chalet,358.0,6,3,37.7876556,-3.7879422,"RAFAEL HIDALGO CAVIEDES, 16"
440000.0,chalet,400.0,5,3,37.7866099,-3.7866912,Renfe - Bulevar 1º y 2º Fase
440000.0,chalet,377.0,5,3,38.0319601,-3.4383362,calle Viña Lozano
440000.0,chalet,163.0,7,3,37.7866032,-3.7880884,Renfe - Bulevar 1º y 2º Fase
440000.0,countryHouse,500.0,3,3,38.153991,-2.7412989,carretera A-310 s/n
440000.0,chalet,400.0,6,3,37.7874603,-3.7878906,"Pintor Rafael Hidalgo de Caviedes, 16"
439000.0,chalet,600.0,6,4,37.7710925,-3.7078064,"Urbanización Campolivo, 32"
430000.0,chalet,428.0,6,3,37.7803559,-3.812221,calle Nogal
430000.0,duplex,190.0,4,3,37.7832407,-3.7900497,Renfe - Bulevar 1º y 2º Fase
428000.0,chalet,546.0,7,3,37.6902171,-3.6316618,"camino Vial, 9"
425000.0,chalet,411.0,6,4,38.0113651,-3.3758039,"calle Obispo Cobos, 45"
425000.0,chalet,608.0,8,8,38.3228065,-2.7975138,Puente de Génave
425000.0,chalet,423.0,5,3,38.0246971,-3.3908789,JV-6043
425000.0,chalet,350.0,9,3,37.910141,-2.9987869,"paseo Solar, 24"
420000.0,chalet,295.0,4,3,37.7695754,-3.7853396,"calle Santa Catalina, 4"
420000.0,chalet,129.0,3,2,38.0368091,-3.2843834,carretera Sabiote
420000.0,chalet,493.0,5,4,37.703403,-3.9736866,calle Sierra la Caracolera
420000.0,chalet,230.0,4,4,37.4646727,-3.890938,"camino Huerta, 18"
420000.0,flat,200.0,4,3,38.0949609,-3.6290254,calle Viriato
420000.0,chalet,303.0,8,2,38.0128566,-3.3731415,Ubeda
415000.0,chalet,380.0,5,5,37.7636198,-3.7326835,La Guardia de Jaén
415000.0,chalet,407.0,7,4,37.7635648,-3.7339652,camino de las Nieves
415000.0,chalet,270.0,3,2,38.0323819,-3.4427166,carretera Vieja de Rus
414000.0,flat,601.0,8,4,38.0199155,-3.3703427,Ubeda
410000.0,duplex,113.0,2,1,37.766874,-3.7822431,"alameda Adolfo Suarez, 5"
400000.0,countryHouse,566.0,8,3,37.8460098,-3.3529087,"calle Alcázar, 1"
400000.0,flat,147.0,4,2,37.7678071,-3.7857393,Navas de Tolosa
400000.0,chalet,1000.0,7,2,37.9936943,-3.4713717,Baeza
400000.0,flat,147.0,4,2,37.7689538,-3.7886232,calle Navas de Tolosa
400000.0,flat,477.0,4,2,38.0413174,-4.0547392,calle Ollerías
400000.0,chalet,500.0,6,3,38.3968141,-2.5684006,carretera a 310
400000.0,chalet,347.0,5,2,38.0310574,-3.4327441,Baeza
400000.0,chalet,420.0,5,3,38.0951997,-3.7753178,Bailén
400000.0,chalet,120.0,7,2,37.9203757,-2.991619,"carretera A-319, 19 km"
400000.0,chalet,300.0,7,2,37.7205839,-3.7642368,puente de la Sierra s/n
399500.0,flat,421.0,4,3,38.0395045,-4.0538952,ollerías
399000.0,countryHouse,1412.0,8,3,38.2698711,-3.6224271,"calle Herrera, 17"
399000.0,chalet,1412.0,8,3,38.2698711,-3.6224271,"calle Herrera, 17"
399000.0,countryHouse,245.0,6,6,38.22869,-2.57568,"Aldea Prado Maguillo, 32"
398000.0,flat,276.0,5,3,37.7710059,-3.7916429,calle Rey Alhamar
395000.0,duplex,101.0,2,1,37.766874,-3.7822431,"alameda Adolfo Suarez, 5"
395000.0,chalet,400.0,6,5,37.7546576,-3.7485874,"Crea de Granada, 337 Km337"
395000.0,chalet,290.0,5,4,38.0921593,-3.6242752,calle Holanda
395000.0,chalet,372.0,5,4,38.0130718,-3.3666235,"calle gallo, 12"
395000.0,chalet,361.0,5,4,38.0115589,-3.3663392,Ubeda
390000.0,chalet,278.0,5,4,37.7571474,-3.7949776,carretera Jabalcuz
390000.0,chalet,277.0,5,3,37.7570917,-3.7957458,carretera de Los Villares
390000.0,chalet,483.0,5,4,38.0897765,-3.6287575,calle Alfonso X el Sabio
390000.0,chalet,400.0,5,3,37.7632906,-3.7938512,joaquin costa
390000.0,chalet,390.0,4,3,38.0049654,-3.4414549,"paseo de las Montalvas, 69"
390000.0,countryHouse,200.0,8,5,37.9459689,-2.9500492,calle las Peñas
390000.0,chalet,1000.0,8,2,37.742297,-3.9083556,"avenida adolfo suarez, 46"
390000.0,chalet,240.0,5,3,38.0412068,-2.954064,"Extrarradio Diseminados, 8 km"
390000.0,chalet,200.0,4,2,37.6960754,-3.820688,vereda Real s/n
390000.0,chalet,738.0,20,3,38.0109291,-3.3678207,"calle Hernán Crespo, 3"
390000.0,chalet,297.0,4,3,37.7773928,-3.7238631,"calle Vega de Sánchez, 2"
390000.0,chalet,236.0,4,4,37.7767562,-3.7138559,La Guardia de Jaén
390000.0,chalet,160.0,8,2,37.743116,-3.9086758,"calle Emperador Carlos V, 46"
390000.0,chalet,400.0,8,2,37.7892434,-3.7271042,"Urbanización Cerro Molina, 25"
390000.0,chalet,390.0,4,3,38.0034665,-3.4461775,"paseo de las Montalvas, 69"
389000.0,chalet,148.0,4,3,37.7849777,-3.7879381,Renfe - Bulevar 1º y 2º Fase
389000.0,chalet,480.0,4,3,37.4646972,-3.9255292,Alcalá la Real
388300.0,flat,120.0,3,2,37.7675709,-3.7886699,"calle San Clemente, 5"
388300.0,flat,127.0,3,2,37.7675709,-3.7886699,"calle San Clemente, 5"
387500.0,duplex,147.0,4,3,37.7781676,-3.8051598,"avenida de Andalucia, 78"
385000.0,chalet,200.0,4,3,38.0040081,-3.4492596,paseo las Montalbas
385000.0,chalet,150.0,3,3,37.7828873,-3.8194084,"calle del roble, 135"
385000.0,chalet,1500.0,4,3,38.0047767,-3.440699,Baeza
383000.0,chalet,400.0,5,3,38.0469,-4.1696718,Marmolejo
382800.0,flat,157.0,4,2,37.7675709,-3.7886699,"calle San Clemente, 5"
380000.0,duplex,132.0,3,2,37.766874,-3.7822431,"alameda Adolfo Suarez, 5"
